Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_Type,HCPCS_Cd,HCPCS_Desc,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
1366404592,Haeger,Eric,Brewster,WA,98812,10,Family Practice,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,519,905.0,905,70.0,49.319513812,37.970585635,39.410618785
1366415804,Green,Jeffrey,Stamford,CT,6902,1,Cardiology,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,46,46.0,46,53.0,21.65,17.31,15.26
1366415804,Green,Jeffrey,Stamford,CT,6902,1,Cardiology,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,24,37.0,37,130.0,55.39,44.29,40.4
1366440026,Amir,Doron,Bridgeport,CT,6610,1,Cardiology,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,43,43.0,43,50.0,21.67,17.33,15.26
1366440026,Amir,Doron,Bridgeport,CT,6610,1,Cardiology,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,36,36.0,36,130.0,71.3,57.02,50.476944444
1366440026,Amir,Doron,Bridgeport,CT,6610,1,Cardiology,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,35,35.0,35,125.0,55.44,44.34,40.4
1366443640,Agrawal,Subodh,Athens,GA,30606,1,Cardiology,99091,"Collection and interpretation of physical parameters stored in computers and/or transmitted by the patient and/or caregiver to qualified health care professional, requiring 30 minutes or more, per 30 days",O,57,75.0,75,168.26666667,56.3168,43.018933333,43.911466667
1366443640,Agrawal,Subodh,Athens,GA,30606,1,Cardiology,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,604,632.0,632,38.212025316,17.373449367,13.607056962,14.990775316
1366443640,Agrawal,Subodh,Athens,GA,30606,1,Cardiology,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,684,1979.0,1979,80.0,56.735962607,45.118989389,50.128044467
1366443640,Agrawal,Subodh,Athens,GA,30606,1,Cardiology,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,681,1928.0,1928,80.0,47.952873444,38.190757261,40.35033195
1366446064,Schwartz,Eric,Annapolis,MD,21401,1,Urology,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,21,25.0,25,15.68,15.63,12.49,11.58
1366460172,Bender Hausman,Nancy,Grand Rapids,MI,49546,1,Sleep Medicine,Q3014,Telehealth originating site facility fee,O,23,24.0,24,44.083333333,25.746666667,19.68125,19.68125
1366486961,Diaz Hernandez,Barbara,Hastings,MI,49058,7,Psychiatry,Q3014,Telehealth originating site facility fee,O,22,51.0,51,17.0,16.747843137,12.443921569,12.443921569
1366540791,Coates,Louis,Garland,TX,75048,1,Family Practice,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,26,26.0,26,45.0,19.33,15.4,15.26
1366540791,Coates,Louis,Garland,TX,75048,1,Family Practice,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,20,29.0,29,65.0,63.92,50.93,50.29
1366540791,Coates,Louis,Garland,TX,75048,1,Family Practice,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,22,48.0,48,85.0,51.03,40.66,40.4
1366577975,Retfalvi,Paul,Goldsboro,NC,27530,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,43,49.0,49,25.0,24.766938776,11.422040816,11.422040816
1366648222,Shergill,Ajainder,University Place,WA,98466,1,Internal Medicine,Q3014,Telehealth originating site facility fee,O,55,358.0,358,35.0,25.735586592,20.227653631,20.227653631
1366712770,Poghen,Pamela,Portland,TN,37148,2,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,35,88.0,88,80.0,25.734772727,20.267045455,20.267045455
1366743155,Taylor,Lauren,Pleasant Hills,PA,15236,1,Physician Assistant,Q3014,Telehealth originating site facility fee,O,106,113.0,113,35.0,25.743893805,19.824159292,19.824159292
1366771313,Ramsey,Amber,Fort Walton Beach,FL,32547,1,Nurse Practitioner,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,23,23.0,23,56.007826087,15.65,11.927826087,12.444347826
1366771313,Ramsey,Amber,Fort Walton Beach,FL,32547,1,Nurse Practitioner,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,20,81.0,81,183.86148148,51.28,40.87,42.74
1366771313,Ramsey,Amber,Fort Walton Beach,FL,32547,1,Nurse Practitioner,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,20,81.0,81,152.04074074,42.47,33.85,34.34
1366801938,Brewer,Amber,Lebanon,MO,65536,4,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,48,150.0,150,50.88,25.772733333,18.414333333,18.414333333
1366874067,Geil,Cynthia,Middletown,CT,6457,1,"Psychologist, Clinical",Q3014,Telehealth originating site facility fee,O,308,1949.0,1949,30.04515136,25.764058492,18.838491534,18.838491534
1376512129,Michels,Alan,Payson,AZ,85541,4,Internal Medicine,Q3014,Telehealth originating site facility fee,O,13,30.0,30,30.0,25.744,19.816666667,19.816666667
1376521005,Doria,Robert,San Luis Obispo,CA,93401,1,Interventional Cardiology,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,12,13.0,13,25.0,15.04,12.03,11.59
1376540765,Lewis,Charles,Little Rock,AR,72205,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,214,503.0,503,2.54,2.4887872763,1.9455069583,1.9576143141
1376630756,Bittman,Betsy,Helena,MT,59601,4,Psychiatry,Q3014,Telehealth originating site facility fee,O,47,130.0,130,32.0,25.756692308,19.197615385,19.197615385
1376649962,Burke,Michael,Atlanta,GA,30349,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,14,21.0,21,30.0,25.73,20.5,20.5
1376677138,Antony,Kovilparambil,Gary,IN,46402,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,138,448.0,448,30.0,25.793504464,17.402142857,17.402165179
1376697573,Dean,Robert,Christiansburg,VA,24073,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,40,98.0,98,20.0,19.776530612,10.949285714,10.949285714
1376747030,Skari,Bradly,Jamestown,ND,58401,4,Family Practice,Q3014,Telehealth originating site facility fee,O,19,20.0,20,50.0,25.793,17.425,17.425
1376804674,Conterato,Anna,Grand Rapids,MI,49546,1,Pulmonary Disease,Q3014,Telehealth originating site facility fee,O,14,15.0,15,43.8,25.758,19.133333333,19.133333333
1376835231,Jalloh-Camara,Rugiatu,Rochester,NY,14642,1,Nurse Practitioner,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,14,14.0,14,25.99,19.9,15.86,12.97
1376835231,Jalloh-Camara,Rugiatu,Rochester,NY,14642,1,Nurse Practitioner,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,15,47.0,47,80.99,64.93,51.73,42.74
1376840256,Chase,Cori,Detroit,MI,48202,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,61,125.0,125,26.15,25.83536,15.3604,15.3604
1376946319,Pietragallo,Lisamarie,Warren,OH,44484,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,371,2496.0,2496,30.096955128,25.764278846,18.827339744,18.827339744
1376972950,Eslami,Joshua,Montgomery,AL,36117,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,235,1077.0,1077,41.0,25.742228412,19.903435469,19.903435469
1376979799,Gaines,Holly,Little Rock,AR,72211,1,Nurse Practitioner,99091,"Collection and interpretation of physical parameters stored in computers and/or transmitted by the patient and/or caregiver to qualified health care professional, requiring 30 minutes or more, per 30 days",O,39,49.0,49,100.0,46.368367347,28.546530612,30.755510204
1376979799,Gaines,Holly,Little Rock,AR,72211,1,Nurse Practitioner,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,66,78.0,78,100.0,38.730897436,30.887307692,34.550512821
1386026995,Scaffa,Justin,West Lake Hills,TX,78746,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,20,85.0,85,151.06,25.757529412,19.155529412,19.155529412
1386035962,Horner,Breann,Texarkana,TX,75503,1,Nurse Practitioner,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,37,37.0,37,100.0,15.36,12.27,12.98
1386035962,Horner,Breann,Texarkana,TX,75503,1,Nurse Practitioner,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,37,37.0,37,150.0,50.75,40.53,42.74
1386186583,Maynard,Jennifer,Dublin,OH,43017,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,19,36.0,36,30.0,25.750277778,19.514444444,19.514444444
1386197507,Folden,Tina,Santa Fe,NM,87505,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,58,72.0,72,28.0,25.735833333,20.215277778,20.215277778
1386626240,Fowler,Reginald,Winston-Salem,NC,27103,1,Pulmonary Disease,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,24,24.0,24,55.0,48.891666667,37.422916667,38.81375
1386653236,Johnson,Michael,Fredericksburg,TX,78624,4,Internal Medicine,Q3014,Telehealth originating site facility fee,O,16,18.0,18,35.0,25.733888889,20.309444444,20.309444444
1386746220,Vassa,Nalini,Kennewick,WA,99336,1,Nephrology,Q3014,Telehealth originating site facility fee,O,46,73.0,73,50.0,25.73369863,20.317671233,20.317671233
1386756534,Ahmad,Khadijah,Wisc Rapids,WI,54494,4,Family Practice,Q3014,Telehealth originating site facility fee,O,55,65.0,65,40.0,25.749384615,19.553846154,19.553846154
1386804870,Jilla,Yasmin,Cape Girardeau,MO,63703,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,88,440.0,440,24.0,23.664454545,16.614840909,16.614840909
1386819373,Martin,Jacquelyn,Hot Springs,AR,71913,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,80,87.0,87,60.0,25.769425287,18.579425287,18.579425287
1386824753,Ferraz,Reynald Joseph,Henderson,NV,89014,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,65,184.0,184,56.259673913,25.772228261,18.438315217,18.438315217
1386846392,Etre,Laura,Providence,RI,2906,1,"Psychologist, Clinical",Q3014,Telehealth originating site facility fee,O,208,849.0,849,30.233215548,25.75770318,19.148374558,19.148374558
1386938256,Mondragon,Claudia,Tripler Army Medical Center,HI,96859,1,Osteopathic Manipulative Medicine,Q3014,Telehealth originating site facility fee,O,16,20.0,20,53.0,25.772,18.45,18.45
1386951770,Mistry,Meenal,Palo Alto,CA,94301,1,Physician Assistant,G2010,"Remote evaluation of recorded video and/or images submitted by an established patient (e.g., store and forward), including interpretation with follow-up with the patient within 24 business hours, not originating from a related e/m service provided within t",O,15,15.0,15,30.0,12.35,9.84,8.41
1386951770,Mistry,Meenal,Palo Alto,CA,94301,1,Physician Assistant,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",F,68,71.0,71,50.0,12.35,9.84,8.8935211268
1386951770,Mistry,Meenal,Palo Alto,CA,94301,1,Physician Assistant,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,57,57.0,57,50.0,13.94,11.11,9.85
1396043055,Sivagnanam,Kamesh,Elizabethton,TN,37643,2,Cardiology,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,19,78.0,78,173.0,56.74,45.21,50.29
1396043055,Sivagnanam,Kamesh,Elizabethton,TN,37643,2,Cardiology,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,18,72.0,72,145.0,47.316527778,36.877638889,39.597638889
1396045274,Seckman,Jason,Zanesville,OH,43701,4,Nurse Practitioner,Q3014,Telehealth originating site facility fee,F,92,357.0,357,20.0,19.736834734,12.894929972,12.894957983
1396056594,Steinacker,Sarah,East Lansing,MI,48824,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,23,23.0,23,275.21,25.839565217,15.152173913,15.152173913
1396067906,Hollis-Keene,Cynthia,Springfield,MO,65804,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,17,25.0,25,50.0,25.882,13.1008,13.1008
1396155545,Meints,Jason,Sandusky,MI,48471,7,Psychiatry,Q3014,Telehealth originating site facility fee,O,66,295.0,295,32.607966102,25.749152542,19.564915254,19.564915254
1396179834,Gallagher,Christine,Stroudsburg,PA,18360,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,28,35.0,35,25.0,24.657142857,16.8,16.8
1396204749,Carpenter,Roberta,Neptune City,NJ,7753,1,Nurse Practitioner,99091,"Collection and interpretation of physical parameters stored in computers and/or transmitted by the patient and/or caregiver to qualified health care professional, requiring 30 minutes or more, per 30 days",O,39,40.0,40,149.0,51.16,40.76,38.9
1396705984,Jaffri,Syed,Lexington,MO,64067,7,Psychiatry,Q3014,Telehealth originating site facility fee,O,26,88.0,88,50.886363636,25.7825,17.9375,17.9375
1396717450,Rose,Robert,Beverly Hills,CA,90210,1,Cardiology,99091,"Collection and interpretation of physical parameters stored in computers and/or transmitted by the patient and/or caregiver to qualified health care professional, requiring 30 minutes or more, per 30 days",O,12,57.0,57,126.0,61.999649123,45.193859649,41.764210526
1396731287,Boling,Vicki,Billings,MT,59101,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,42,49.0,49,30.0,25.94244898,10.131428571,10.133061224
1396768347,Florian,Mark,Bryan,TX,77802,1,Internal Medicine,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,17,18.0,18,20.0,14.124444444,9.9911111111,10.352222222
